ingredient_group,recipe,recipe_new,order,technique,url
fruta,Marrubi izozkia,marrubi_izozkia,azkenburukoak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Marrubi_izozkia
fruta,Marrubi marmelada,marrubi_marmelada,azkenburukoak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Marrubi_marmelada
fruta,Marrubi tarta,marrubi_tarta,azkenburukoak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Marrubi_tarta
fruta,Marrubi tarta 2,marrubi_tarta2,azkenburukoak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Marrubi_tarta_2
fruta,Marrubiak esne-gain krema eta almendrekin,marrubiak_esne-gain_krema_eta_almendrekin,azkenburukoak,kremak,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Marrubiak_esne-gain_krema_eta_almendrekin
fruta,"Porru entsalada, guakamole eta izokin ketuarekin",porru_entsalada_guakamole_eta_izokin_ketuarekin,lehen platerak,entsalada,"https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Porru_entsalada,_guakamole_eta_izokin_ketuarekin"
fruta,Sagar tarta 2,sagar_tarta2,azkenburukoak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Sagar_tarta_2
fruta,Sagar tatin gozoa,sagar_tatin_gozoa,azkenburukoak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Sagar_tatin_gozoa
fruta,Udare purea,udare_purea,,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Udare_purea
fruta,Udarea ardotan,udarea_ardotan,,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Udarea_ardotan
fruta,Udareak urazukretan,udareak_urazukretan,azkenburukoak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Udareak_urazukretan
haragia,Albondigak tomate saltsan,haragi_bolak_tomate_saltsan,bigarren platerak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Albondigak_tomate_saltsan
haragia,"Arroz odolkia, piper eta galeper arrautzekin",arroz_odolkia_piper_eta_galeper_arrautzekin,lehen platerak,,"https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Arroz_odolkia,_piper_eta_galeper_arrautzekin"
haragia,Arrozezko odolki kruxpetak piper kremarekin,arrozezko_odolki_kruxpetak_piper_kremarekin,lehen platerak,kremak,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Arrozezko_odolki_kruxpetak_piper_kremarekin
haragia,Azpizuna plantxan,azpizuna_plantxan,,plantxan,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Azpizuna_plantxan
haragia,Bexamelaz eginiko haragi betegaia,bexamelaz_eginiko_haragi_betegaia,,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Bexamelaz_eginiko_haragi_betegaia
haragia,Biribilkia saltsan,biribilkia_saltsan,,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Biribilkia_saltsan
haragia,Bruselazak borraja eta urdaiazpikoarekin,bruselazak_borraja_eta_urdaiazpikoarekin,lehen platerak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Bruselazak_borraja_eta_urdaiazpikoarekin
haragia,Galiziar haragi enpanada,galiziar_haragi_enpanada,,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Galiziar_haragi_enpanada
haragia,Haragi betegaia,haragi_betegaia,,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Haragi_betegaia
haragia,Haragi bolak barazki saltsan,haragi_bolak_barazki_saltsan,,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Haragi_bolak_barazki_saltsan
haragia,Haragi bolak tomate saltsan,haragi_bolak_tomate_saltsan,,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Haragi_bolak_tomate_saltsan
haragia,Haragi carpaccioa,haragi_carpaccioa,,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Haragi_carpaccioa
haragia,Haragi egosiz eta txanpinoiz beteriko piperrak,haragi_egosiz_eta_txanpiñoiz_beteriko_piperrak,bigarren platerak,egosi,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Haragi_egosiz_eta_txanpinoiz_beteriko_piperrak
haragia,Haragi enpanada,haragi_enpanada,,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Haragi_enpanada
haragia,Haragi enpanadilla,haragi_enpanadila,,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Haragi_enpanadilla
haragia,Haragi gisatua,haragi_gisatua,,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Haragi_gisatua
haragia,Haragi kaneloiak,haragi_kaneloiak,,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Haragi_kaneloiak
haragia,Haragi kroketak,haragi_kroketak,,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Haragi_kroketak
haragia,Haragi lasagna,haragi_lasagna,,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Haragi_lasagna
haragia,Haragi ragouta,haragi_ragouta,,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Haragi_ragouta
haragia,Haragia tartar eran,haragia_tartar_eran,,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Haragia_tartar_eran
haragia,Haragizko piper beteak,haragizko_piper_beteak,,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Haragizko_piper_beteak
haragia,Takoen betegai edo haragizko tinga,takoen_betegai_edo_haragizko_tinga,,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Takoen_betegai_edo_haragizko_tinga
haragia,"Tomate, mozzarella, barrengorri eta urdaiazpiko pizza",tomate_mozzarella_barrengorri_eta_urdaiazpiko_pizza,bigarren platerak,,"https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Tomate,_mozzarella,_barrengorri_eta_urdaiazpiko_pizza"
haragia,"Tripaki, behi mutur, edo txerri hanka egosiak",tripaki_behi_mutur_edo_txerri_hanka_egosiak,,,"https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Tripaki,_behi_mutur,_edo_txerri_hanka_egosiak"
haragia,"Txanpinoi txapelak plantxan, arroz odolkiarekin",txanpiñoi_txapelak_plantxan_arroz_odolkiarekin,lehen platerak,plantxan,"https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Txanpinoi_txapelak_plantxan,_arroz_odolkiarekin"
haragia,Txerri iberiar Sekretoa parrilan Gernikako piperrekin,txerri_iberiar_sekretoa_parrilan_gernikako_piperrekin,,plantxan,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Txerri_iberiar_Sekretoa_parrilan_Gernikako_piperrekin
haragia,Txerri iberiarraren presa carpaccioa.jpg,txerri_iberiarraren_presa_carpaccioa,,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Txerri_iberiarraren_presa_carpaccioa.jpg
itsaskia,Abakando errea,abakando_errea,,erre,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Abakando_errea
itsaskia,Arroza abakandoarekin,arroza_abakandoarekin,,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Arroza_abakandoarekin
itsaskia,Arroza Txibiekin,arroza_txibiekin,,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Arroza_Txibiekin
itsaskia,Arroza Txipiroiekin,arroza_txipiroiekin,,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Arroza_Txipiroiekin
itsaskia,Barazki eta txipiroi entsalada,barazki_eta_txipiroi_entsalada,lehen platerak,entsalada,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Barazki_eta_txipiroi_entsalada
itsaskia,Barazki eta txipiroi risotoa,barazki_eta_txipiroi_risottoa,lehen platerak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Barazki_eta_txipiroi_risotoa
itsaskia,Barazki eta txipiroi risottoa,barazki_eta_txipiroi_risottoa,lehen platerak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Barazki_eta_txipiroi_risottoa
itsaskia,Buia maionesarekin,buia_maionesarekin,,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Buia_maionesarekin
itsaskia,Fideua txibiekin,fideua_txibiekin,,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Fideua_txibiekin
itsaskia,Ganbak baratxuritan,ganbak_baratxuritan,,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Ganbak_baratxuritan
itsaskia,Ganbak plantxan edo parrilan,ganbak_plantxan_edo_parrilan,,plantxan,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Ganbak_plantxan_edo_parrilan
itsaskia,Ganbak plantxan edo zartaginean,ganbak_plantxan_edo_zartaginean,,plantxan,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Ganbak_plantxan_edo_zartaginean
itsaskia,Ganbaz beteriko txipiroi frijitua,ganbaz_beteriko_txipiroi_frijitua,,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Ganbaz_beteriko_txipiroi_frijitua
itsaskia,Itsas paella,itsas_paella,lehen platerak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Itsas_paella
itsaskia,Itsaski krema,itsaski_krema,,kremak,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Itsaski_krema
itsaskia,Itsaski paella,itsaski_paella,,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Itsaski_paella
itsaskia,Izkira egosiak,izkira_egosiak,,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Izkira_egosiak
itsaskia,Lanperna egosiak,lanperna_egosiak,,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Lanperna_egosiak
itsaskia,Legatza saltsa berdean txirla eta kokotxekin,legatza_saltsa_berdean_txirla_eta_kokotxekin,,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Legatza_saltsa_berdean_txirla_eta_kokotxekin
itsaskia,Mihi-arrain popietak ganbekin txakolin saltsan,mihi-arrain_xerrak_ganbekin_txakolin_saltsan,,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Mihi-arrain_popietak_ganbekin_txakolin_saltsan
itsaskia,Muskuilu goxatuak,muskuilu_goxatuak,bigarren platerak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Muskuilu_goxatuak
itsaskia,Muskuilu krema,muskuilu_krema,,kremak,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Muskuilu_krema
itsaskia,Otarrainxka egosiak,otarrainxka_egosiak,,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Otarrainxka_egosiak
itsaskia,Otarrainxka eta onddo milorria,otarrainxka_eta_onddo_milorria,lehen platerak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Otarrainxka_eta_onddo_milorria
itsaskia,Otarrainxka plantxan edo zartaginean,otarrainxka_plantxan_edo_zartaginean,,plantxan,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Otarrainxka_plantxan_edo_zartaginean
itsaskia,Otarrainxkak ziza kremarekin eta arrautzekin,otarrainxkak_ziza_kremarekin_eta_arrautzekin,bigarren platerak,kremak,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Otarrainxkak_ziza_kremarekin_eta_arrautzekin
itsaskia,Otarrainxkaz eta barazkiz beteriko kirriskatsuak,otarrainxkaz_eta_barazkiz_beteriko_kirriskatsuak,lehen platerak,frijitu,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Otarrainxkaz_eta_barazkiz_beteriko_kirriskatsuak
itsaskia,Raf tomatea txipiekin,raf_tomatea_txipiekin,lehen platerak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Raf_tomatea_txipiekin
itsaskia,Tagliatelleak otarrainxka eta txirlekin,tagliatelleak_otarrainxka_eta_txirlekin,lehen platerak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Tagliatelleak_otarrainxka_eta_txirlekin
itsaskia,Txibi frijituak,txibi_frijituak,,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Txibi_frijituak
itsaskia,Txipiroi begi handiak bere tintan,txipiroi_begi_handiak_bere_tintan,,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Txipiroi_begi_handiak_bere_tintan
itsaskia,Txipiroi frijituak,txipiroi_frijituak,,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Txipiroi_frijituak
itsaskia,Txipiroi tinta saltsa,txipiroi_tinta_saltsa,,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Txipiroi_tinta_saltsa
itsaskia,Txipiroiak bere tintan,txipiroiak_bere_tintan,,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Txipiroiak_bere_tintan
itsaskia,Txipiroiak Pelaio erara,txipiroiak_pelaio_erara,bigarren platerak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Txipiroiak_Pelaio_erara
itsaskia,Txipiroiak pelaio erara,txipiroiak_pelaio_erara,,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Txipiroiak_pelaio_erara
itsaskia,Txipiroiak plantxan,txipiroiak_plantxan,,plantxan,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Txipiroiak_plantxan
itsaskia,Txipiroiak plantxan tipula goxatu eta letxugarekin,txipiroiak_plantxan_tipula_goxatu_eta_letxugarekin,lehen platerak,plantxan,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Txipiroiak_plantxan_tipula_goxatu_eta_letxugarekin
itsaskia,Txirla handiak plantxan,txirla_handiak_plantxan,,plantxan,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Txirla_handiak_plantxan
itsaskia,Txirlak marinel erara,txirlak_marinel_erara,,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Txirlak_marinel_erara
itsaskia,Txirlak saltsa berdean,txirlak_saltsa_berdean,,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Txirlak_saltsa_berdean
itsaskia,Txirlak zartagian,txirlak_zartagian,,plantxan,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Txirlak_zartagian
lekaleak,Baba egosia,baba_egosia,,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Baba_egosia
lekaleak,Babak ilarrekin,babak_ilarrekin,,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Babak_ilarrekin
lekaleak,Babak urdaiazpikoarekin,babak_urdaiazpikoarekin,,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Babak_urdaiazpikoarekin
lekaleak,Babarrun zuriak,baba_zuriak,,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Babarrun_zuriak
lekaleak,Bijiliako Txitxirioak,bijiliako_txitxirioak,,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Bijiliako_Txitxirioak
lekaleak,Frantziar lekak perretxiko eta otarrainxkekin,frantziar_lekak_perretxiko_eta_otarrainxkekin,lehen platerak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Frantziar_lekak_perretxiko_eta_otarrainxkekin
lekaleak,"Garaiko ilarrak, patata, ziazerba eta txirlekin",garaiko_ilarrak_patata_ziazerba_eta_txirlekin,bigarren platerak,,"https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Garaiko_ilarrak,_patata,_ziazerba_eta_txirlekin"
lekaleak,Garbantzuak tripakiekin,txitxirioak_tripakiekin,lehen platerak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Garbantzuak_tripakiekin
lekaleak,Ilar budina,ilar_budina,,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Ilar_budina
lekaleak,Ilar egosia,ilar_egosia,,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Ilar_egosia
lekaleak,Ilar krema,ilar_krema,,kremak,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Ilar_krema
lekaleak,Ilarrak urdaiazpikoarekin,ilarrak_urdaiazpikoarekin,,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Ilarrak_urdaiazpikoarekin
lekaleak,Kokotxak leka eta tomate konpotarekin,kokotxak_leka_eta_tomate_konpotarekin,bigarren platerak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Kokotxak_leka_eta_tomate_konpotarekin
lekaleak,Leka eta txanpiak otarrainxkekin,leka_eta_txanpiñoiak_otarrainxkekin,lehen platerak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Leka_eta_txanpiak_otarrainxkekin
lekaleak,Leka freskoak txipiroi eta tipula goxatuarekin,leka_freskoak_txipiroi_eta_tipula_goxatuarekin,lehen platerak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Leka_freskoak_txipiroi_eta_tipula_goxatuarekin
lekaleak,Tolosako babarrunak,tolosako_babak,,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Tolosako_babarrunak
lekaleak,Txitxirioak,txitxirioak,,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Txitxirioak
oliba olioa,Alberjinia beteak haragi xehatuarekin,alberjinia_beteak_haragi_xehatuarekin,lehen platerak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Alberjinia_beteak_haragi_xehatuarekin
oliba olioa,Andaluziako gazpatxoa,andaluziako_gazpatxoa,lehen platerak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Andaluziako_gazpatxoa
oliba olioa,Antxoa frijituak,antxoa_frijituak,bigarren platerak,frijitu,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Antxoa_frijituak
oliba olioa,Antxoak tipulin eta baratxuri freskoekin,antxoak_tipulin_eta_baratxuri_freskoekin,bigarren platerak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Antxoak_tipulin_eta_baratxuri_freskoekin
oliba olioa,Arkume izterra labean barazkiekin,arkume_izterra_labean_barazkiekin,bigarren platerak,labekatu,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Arkume_izterra_labean_barazkiekin
oliba olioa,Arkumea txilindronean,arkumea_txilindronean,bigarren platerak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Arkumea_txilindronean
oliba olioa,Arrautzak kardu eta kutixiekin,arrautzak_kardu_eta_kutixiekin,bigarren platerak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Arrautzak_kardu_eta_kutixiekin
oliba olioa,Arroza txipiroiekin,arroza_txipiroiekin,lehen platerak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Arroza_txipiroiekin
oliba olioa,Atun mendrezka plantxan tomate eta otarrainxkekin,atun_mendrezka_plantxan_tomate_eta_otarrainxkekin,bigarren platerak,plantxan,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Atun_mendrezka_plantxan_tomate_eta_otarrainxkekin
oliba olioa,Bakailao brandada piperrekin eta ziazerbekin,bakailao_brandada_piperrekin_eta_ziazerbekin,bigarren platerak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Bakailao_brandada_piperrekin_eta_ziazerbekin
oliba olioa,"Bakailao carpaccioa, ziza eta pinaziekin",bakailao_carpaccioa_ziza_eta_pinaziekin,bigarren platerak,carpaccio,"https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Bakailao_carpaccioa,_ziza_eta_pinaziekin"
oliba olioa,Bakailao eta piper erre entsalada epela,bakailao_eta_piper_erre_entsalada_epela,lehen platerak,entsalada,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Bakailao_eta_piper_erre_entsalada_epela
oliba olioa,Bakailao kokotxak gari zainzuri eta piper freskoekin,bakailao_kokotxak_gari_zainzuri_eta_piper_freskoekin,bigarren platerak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Bakailao_kokotxak_gari_zainzuri_eta_piper_freskoekin
oliba olioa,"Bakailao konfitatua, basmati arrozarekin eta ziazerbekin",bakailao_konfitatua_basmati_arrozarekin_eta_ziazerbekin,bigarren platerak,,"https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Bakailao_konfitatua,_basmati_arrozarekin_eta_ziazerbekin"
oliba olioa,Barazki eta otarrainxka risottoa,barazki_eta_otarrainxka_risottoa,lehen platerak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Barazki_eta_otarrainxka_risottoa
oliba olioa,Barazki eta txipiroi entsalada,barazki_eta_txipiroi_entsalada,lehen platerak,entsalada,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Barazki_eta_txipiroi_entsalada
oliba olioa,Barazki eta txipiroi risotoa,barazki_eta_txipiroi_risottoa,lehen platerak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Barazki_eta_txipiroi_risotoa
oliba olioa,Barazki eta txipiroi risottoa,barazki_eta_txipiroi_risottoa,lehen platerak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Barazki_eta_txipiroi_risottoa
oliba olioa,Barazki eta zapo risotoa,barazki_eta_zapo_risottoa,lehen platerak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Barazki_eta_zapo_risotoa
oliba olioa,Barazki krepeak,barazki_krepeak,lehen platerak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Barazki_krepeak
oliba olioa,Barazki menestra 2,barazki_menestra2,lehen platerak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Barazki_menestra_2
oliba olioa,Barbarin arraintxoak plantxan ziazerba eta otarrainxkekin,barbarin_arraintxoak_plantxan_ziazerba_eta_otarrainxkekin,bigarren platerak,plantxan,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Barbarin_arraintxoak_plantxan_ziazerba_eta_otarrainxkekin
oliba olioa,Baserriko ogi tosta berezia,baserriko_ogi_tosta_berezia,lehen platerak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Baserriko_ogi_tosta_berezia
oliba olioa,Basmati arroza entsaladan,basmati_arroza_entsaladan,lehen platerak,entsalada,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Basmati_arroza_entsaladan
oliba olioa,Basurdea saltsan,basurdea_saltsan,bigarren platerak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Basurdea_saltsan
oliba olioa,Eperrak saltsan,eperrak_saltsan,bigarren platerak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Eperrak_saltsan
oliba olioa,Erreboiloa basmati arrozarekin eta lekekin,erreboiloa_basmati_arrozarekin_eta_lekekin,bigarren platerak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Erreboiloa_basmati_arrozarekin_eta_lekekin
oliba olioa,Fideua barazki eta muskuiluekin,fideua_barazki_eta_muskuiluekin,lehen platerak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Fideua_barazki_eta_muskuiluekin
oliba olioa,Fideua otarrainxka eta barazkiekin,fideua_otarrainxka_eta_barazkiekin,lehen platerak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Fideua_otarrainxka_eta_barazkiekin
oliba olioa,"Fideua, barazki eta otarrainxkekin",fideua_barazki_eta_otarrainxkekin,lehen platerak,,"https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Fideua,_barazki_eta_otarrainxkekin"
oliba olioa,Frantziar lekak perretxiko eta otarrainxkekin,frantziar_lekak_perretxiko_eta_otarrainxkekin,lehen platerak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Frantziar_lekak_perretxiko_eta_otarrainxkekin
oliba olioa,Garaiko barazki burruntzia,garaiko_barazki_burruntzia,lehen platerak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Garaiko_barazki_burruntzia
oliba olioa,Garbantzuak tripakiekin,txitxirioak_tripakiekin,lehen platerak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Garbantzuak_tripakiekin
oliba olioa,"Gari zainzuriak plantxan, txipiroiekin",gari_zainzuriak_plantxan_txipiroiekin,lehen platerak,plantxan,"https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Gari_zainzuriak_plantxan,_txipiroiekin"
oliba olioa,Guakamole txalupa otarrainxkekin,guakamole_txalupa_otarrainxkekin,lehen platerak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Guakamole_txalupa_otarrainxkekin
oliba olioa,Haragi egosiz eta txanpinoiz beteriko piperrak,haragi_egosiz_eta_txanpiñoiz_beteriko_piperrak,bigarren platerak,egosi,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Haragi_egosiz_eta_txanpinoiz_beteriko_piperrak
oliba olioa,"Hegaluze entsalada, otarrainxka eta piper gorriz eginiko tar-tarrarekin",hegaluze_entsalada_otarrainxka_eta_piper_gorriz_eginiko_tartarrarekin,lehen platerak,entsalada,"https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Hegaluze_entsalada,_otarrainxka_eta_piper_gorriz_eginiko_tar-tarrarekin"
oliba olioa,"Hegaluze, ahuakate eta piper tartarra",hegaluze_ahuakate_eta_piper_tartarra,bigarren platerak,,"https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Hegaluze,_ahuakate_eta_piper_tartarra"
oliba olioa,"Hegaluzea Asiako erara, udaberriko entsaladan",hegaluzea_asiako_erara_udaberriko_entsaladan,bigarren platerak,entsalada,"https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Hegaluzea_Asiako_erara,_udaberriko_entsaladan"
oliba olioa,Hostopil koka,hostopil_koka,lehen platerak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Hostopil_koka
oliba olioa,Itsas paella,itsas_paella,lehen platerak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Itsas_paella
oliba olioa,Kalabazin txalupak otarrainxka eta ziazerbaz beteak,kalabazin_txalupak_otarrainxka_eta_ziazerbaz_beteak,lehen platerak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Kalabazin_txalupak_otarrainxka_eta_ziazerbaz_beteak
